state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
co,2016A,upper,SJR 16-005,Denver Broncos Appreciation Day,43:07.7,16:07.6,joint resolution,
co,2016A,upper,SJR 16-006,Missing Persons Day,01:24.4,14:19.8,joint resolution,
co,2016A,upper,SJR 16-007,Intellectual And Developmental Disabilities,53:11.2,14:56.6,joint resolution,
co,2016A,upper,SJR 16-008,National Wear Red Day February 5,54:01.6,17:23.4,joint resolution,
co,2016A,upper,SJR 16-009,February 2016 Self-care Month,53:00.8,14:36.8,joint resolution,
co,2016A,upper,SJR 16-010,Natl Historic Preservation Act 50th Anniversary,20:42.4,27:40.4,joint resolution,
co,2016A,upper,SJR 16-011,No Lease Of CSP II Facility To Federal Government,15:26.2,36:34.6,joint resolution,
co,2016A,upper,SJR 16-012,Colorectal Cancer Awareness Month,32:29.2,37:02.2,joint resolution,
co,2016A,upper,SJR 16-013,Conflict Resolution Month,36:47.7,52:28.9,joint resolution,
co,2016A,upper,SJR 16-014,Sergeant Sean P. Renfro Memorial Highway,39:03.4,08:53.6,joint resolution,
co,2016A,upper,SJR 16-015,75 Years Civil Air Patrol In Colorado,59:19.4,55:50.1,joint resolution,
co,2016A,upper,SJR 16-016,Centennial Farms,07:24.2,57:42.3,joint resolution,
co,2016A,upper,SJR 16-017,Colorado Agriculture Day March 16,05:22.7,22:54.4,joint resolution,
co,2016A,upper,SJR 16-018,Liberty Day March 16,07:23.5,17:43.0,joint resolution,
co,2016A,upper,SJR 16-019,Colorado ARC Day,05:54.9,16:11.5,joint resolution,
co,2016A,upper,SJR 16-020,Noxious Weeds,00:34.7,43:29.9,joint resolution,
co,2016A,upper,SJR 16-021,Single Parents' Day,11:22.2,16:54.3,joint resolution,
co,2016A,upper,SJR 16-022,Colorado Aerospace Day,10:29.3,15:17.4,joint resolution,
co,2016A,upper,SJR 16-023,Women's History Month,11:12.4,57:03.8,joint resolution,
co,2016A,upper,SJR 16-024,Honoring Colorado Ute Indians,26:17.7,25:46.3,joint resolution,
co,2016A,upper,SJR 16-025,Child Abuse Prevention Month,57:38.1,41:36.3,joint resolution,
co,2016A,upper,SJR 16-026,Designate First Responder Appreciation Day,58:55.8,45:31.7,joint resolution,
co,2016A,upper,SJR 16-027,Home Education Day,15:39.5,41:44.6,joint resolution,
co,2016A,upper,SJR 16-028,Space Symposium,17:13.3,34:59.3,joint resolution,
co,2016A,upper,SJR 16-029,CO Med Clean Claims Task Force,23:21.5,55:43.5,joint resolution,
co,2016A,upper,SJR 16-030,Police Week & Peace Officers' Memorial Day,25:29.2,55:25.0,joint resolution,
co,2016A,upper,SJR 16-031,Bladder Health Month November 2016,24:58.0,55:05.7,joint resolution,
co,2016A,upper,SJR 16-032,Rename Bridge As Buchanan Liberty Bridge,25:03.4,52:34.4,joint resolution,
co,2016A,upper,SJR 16-033,Spinal Muscular Atrophy Awareness Month,43:03.7,07:39.5,joint resolution,
co,2016A,upper,SJR 16-034,SPC Rob Lee Nichols Memorial Highway,00:46.1,38:41.2,joint resolution,
co,2016A,upper,SJR 16-035,Rename Portion Hwy 24 As Buffalo Soldiers Mem Hwy,00:06.6,36:57.3,joint resolution,
co,2016A,upper,SJR 16-036,Holocaust Awareness Week,07:13.8,11:18.0,joint resolution,
co,2016A,upper,SJR 16-037,Armenian Genocide Day Of Remembrance,08:07.6,29:32.9,joint resolution,
co,2016A,upper,SJR 16-038,Motorcycle Safety Awareness Month,52:44.9,08:25.7,joint resolution,
co,2016A,upper,SJR 16-039,Jordan Cove Liquefied Natural Gas Export Facility,53:55.3,45:14.6,joint resolution,
co,2016A,upper,SJR 16-040,Application For An Amendment-proposing Convention,53:09.8,38:05.1,joint resolution,
co,2016A,upper,SJR 16-041,Notify Governor Of Adjournment,44:42.7,08:53.8,joint resolution,
co,2016A,upper,SM 16-001,Memorializing Former Senator Jim Isgar,57:59.3,29:06.6,memorial,
co,2016A,upper,SM 16-002,Memorializing Former Senator Carl M. Williams,24:50.1,44:39.6,memorial,
co,2016A,upper,SR 16-001,Officers And Employees Of The Senate,30:41.7,19:52.0,resolution,
co,2016A,upper,SR 16-002,Blue Water Navy Vietnam Veterans Act,03:02.7,54:13.2,resolution,
co,2016A,upper,SR 16-003,Ascertain Quorum After Senate Called To Order,09:25.1,56:41.8,resolution,
co,2016A,upper,SR 16-004,Changes To Senate Rule 24A Sponsorship Of Bills,09:44.1,09:44.1,resolution,
co,2017A,lower,HB 17-1001,Employee Leave Attend Child's Academic Activities,07:11.3,37:52.8,bill,
co,2017A,lower,HB 17-1002,Child Care Expenses Income Tax Credit Extension,07:11.4,37:49.4,bill,
co,2017A,lower,HB 17-1003,Strategic Plan To Address Teacher Shortages,06:34.8,37:50.3,bill,
co,2017A,lower,HB 17-1004,College Credit For Military Education And Training,07:03.0,37:51.4,bill,
co,2017A,lower,HB 17-1005,Modernize Laws Relating To Office Of State Auditor,06:34.8,37:52.1,bill,
co,2017A,lower,HB 17-1006,Correct Statutory Citation In Rule Without Hearing,06:34.6,37:49.5,bill,
co,2017A,lower,HB 17-1007,Tax Benefit Employer Collegeinvest Contribution,07:11.5,38:18.3,bill,
co,2017A,lower,HB 17-1008,Graywater Regulation Exemption For Scientific Research,06:34.8,37:48.9,bill,
co,2017A,lower,HB 17-1009,Restore Nonessential Articles Tax Exemptions,06:34.4,41:54.2,bill,
co,2017A,lower,HB 17-1010,Dental Practice Act And Dental Hygiene,07:03.4,37:51.8,bill,
co,2017A,lower,HB 17-1011,Statute Of Limitation Discipline Mental Health Professional,06:34.7,37:53.0,bill,
co,2017A,lower,HB 17-1012,Pueblo Chile Vehicle License Plate,06:34.6,37:50.1,bill,
co,2017A,lower,HB 17-1013,Free Exercise Of Religion,06:34.6,45:04.6,bill,
co,2017A,lower,HB 17-1014,Election Offenses Committed By A Voter,06:34.2,38:16.4,bill,
co,2017A,lower,HB 17-1015,Clarify Good Time Sentence Reductions In Jails,06:34.7,37:49.7,bill,
co,2017A,lower,HB 17-1016,Exclude Value Mineral Resources Tax Increment Financing Division,06:34.6,37:49.1,bill,
co,2017A,lower,HB 17-1017,County Surveyor Duties,06:34.7,37:53.2,bill,
co,2017A,lower,HB 17-1018,Extend Voter Approval Window For RTA Regional Transportation Authority Mill Levy,06:34.6,37:52.8,bill,
co,2017A,lower,HB 17-1019,Property Tax Redemption Third Party Costs,06:34.6,37:49.1,bill,
co,2017A,lower,HB 17-1020,Staffing Task Force Mental Illness Justice Systems,07:03.0,37:52.8,bill,
co,2017A,lower,HB 17-1021,Wage Theft Transparency Act,07:03.2,37:48.5,bill,
co,2017A,lower,HB 17-1022,Teaching Competent History In Public Schools,07:03.1,38:18.1,bill,
co,2017A,lower,HB 17-1023,Clarifying Deceptive Trade Practice Subpoenas,06:34.3,37:49.3,bill,
co,2017A,lower,HB 17-1024,Nonsubstantive Relocation Commission On Family Medicine,06:34.4,37:50.0,bill,
co,2017A,lower,HB 17-1025,Repeal Obsolete State Legislative District Laws,06:34.4,37:51.0,bill,
co,2017A,lower,HB 17-1026,Reverse Mortgage Repayment When Home Uninhabitable,07:02.7,37:50.7,bill,
co,2017A,lower,HB 17-1027,Remove Fund Repeal & Clarify Organ Donor Process,06:34.5,37:52.3,bill,
co,2017A,lower,HB 17-1028,Uniform Unsworn Declarations Act Include Domestic,07:03.3,39:53.0,bill,
co,2017A,lower,HB 17-1029,Open Records Subject To Inspection Denial,06:34.7,42:14.4,bill,
co,2017A,lower,HB 17-1030,Update 1921 Irrigation District Law,07:03.2,37:54.2,bill,
co,2017A,lower,HB 17-1031,Hearings On Transportation Commission Districts,06:34.6,37:53.4,bill,
co,2017A,lower,HB 17-1032,First Responder Peer Support Testimony Privilege,06:34.5,37:47.9,bill,
co,2017A,lower,HB 17-1033,Colorado Water Conservation Board Grants Loans Dredge South Platte Basin Reservoirs,06:34.7,38:15.5,bill,
co,2017A,lower,HB 17-1034,Medical Marijuana License Issues,06:34.8,37:51.2,bill,
co,2017A,lower,HB 17-1035,Sex Assault And Stalking Victims May Break Leases,06:34.3,37:50.3,bill,
co,2017A,lower,HB 17-1036,Concealed Carry In Public Schools,07:03.5,42:14.7,bill,
co,2017A,lower,HB 17-1037,Deadly Force Against An Intruder At A Business,06:34.4,41:52.8,bill,
co,2017A,lower,HB 17-1038,Prohibit Corporal Punishment Of Children,06:34.8,37:48.1,bill,
co,2017A,lower,HB 17-1039,Restorative Justice Communication Issues,06:34.4,37:49.9,bill,
co,2017A,lower,HB 17-1040,Interception Of Human Trafficking Communications,06:34.6,37:51.3,bill,
co,2017A,lower,HB 17-1041,Inform Students And Parents Of Education Leading To Jobs,06:34.7,38:19.7,bill,
co,2017A,lower,HB 17-1042,Increasing Funding For Full-day Kindergarten,06:34.5,38:20.4,bill,
co,2017A,lower,HB 17-1043,Continue Funding Fraud Investigators Unit,06:34.4,37:51.5,bill,
co,2017A,lower,HB 17-1044,Autocycle Characteristics & Safety Requirements,07:11.6,37:52.7,bill,
co,2017A,lower,HB 17-1045,Extend Home Care Allowance Grant Program,07:03.1,38:18.1,bill,
co,2017A,lower,HB 17-1046,Update Outdated Statutes Persons With Disabilities,06:34.3,37:48.4,bill,
co,2017A,lower,HB 17-1047,Reporting Requirements By Department of Local Affairs To General Assembly,06:34.5,37:50.0,bill,
co,2017A,lower,HB 17-1048,Prosecution Of Insurance Fraud,06:34.8,37:49.2,bill,
co,2017A,lower,HB 17-1049,Eliminate Property Tax Abatement Refund Interest,07:11.6,37:50.5,bill,
co,2017A,lower,HB 17-1050,Annual In-service Training For County Sheriffs,07:11.4,37:49.1,bill,
co,2017A,lower,HB 17-1051,Procurement Code Modernization,06:34.5,37:54.3,bill,
co,2017A,lower,HB 17-1052,Child Welfare Allocation Formula Factors,07:11.7,37:52.0,bill,
co,2017A,lower,HB 17-1053,Warrant Or Order For Electronic Communications,06:34.8,41:50.9,bill,
co,2017A,lower,HB 17-1054,Community-military Cooperation,07:02.8,37:49.3,bill,
co,2017A,lower,HB 17-1055,Create New Tax Check-off For Urban Peak,07:11.5,37:50.6,bill,
co,2017A,lower,HB 17-1056,Criminal Sentencing Community Service Veterans Organizations,07:02.7,37:53.1,bill,
co,2017A,lower,HB 17-1057,Interstate Physical Therapy Licensure Compact,06:34.3,37:52.1,bill,
co,2017A,lower,HB 17-1058,Reporting Requirements By Department Of Personnel And Administration To General Assembly,06:34.6,37:48.5,bill,
co,2017A,lower,HB 17-1059,Reporting Requirements By Department Of Public Safety To General Assembly,06:34.6,37:46.8,bill,
co,2017A,lower,HB 17-1060,Reporting Requirements By Health Care Policy & Financing To General Assembly,06:34.7,37:53.5,bill,
co,2017A,lower,HB 17-1061,Modify Definition Of Commercial Vehicle,06:34.4,37:53.2,bill,
co,2017A,lower,HB 17-1062,Making Certain State Assessments Optional,06:34.7,41:57.7,bill,
co,2017A,lower,HB 17-1063,Reduce Business Personal Property Taxes,06:34.4,38:19.4,bill,
co,2017A,lower,HB 17-1064,Misuse Of Electronic Images By A Juvenile,06:34.6,41:53.3,bill,
co,2017A,lower,HB 17-1065,Clarify Requirements Formation Metropolitan District,07:02.7,37:47.6,bill,
co,2017A,lower,HB 17-1066,Conservation Easement Tax Credit Landowner Relief,07:11.7,42:14.7,bill,
co,2017A,lower,HB 17-1067,Update National Standards Citations Accessible Housing,06:34.8,37:49.9,bill,
co,2017A,lower,HB 17-1068,Prevailing Wages For CDOT Colorado Department Of Transportation Public-private Initiatives,06:34.7,37:54.1,bill,
co,2017A,lower,HB 17-1069,Subcommittee On Data Privacy,08:23.6,41:56.8,bill,
co,2017A,lower,HB 17-1070,Study Drone Use By Public Safety Agencies,07:57.3,37:52.2,bill,
co,2017A,lower,HB 17-1071,Refund Monetary Amounts After Vacated Conviction,07:58.0,37:52.6,bill,
co,2017A,lower,HB 17-1072,Human Trafficking Sexual Servitude,11:03.5,37:51.8,bill,
co,2017A,lower,HB 17-1073,Enactment of CRS 2016,16:23.0,37:51.0,bill,
co,2017A,lower,HB 17-1074,Repeal Obsolete Law Colorado Congressional Districts,07:57.6,37:50.0,bill,
co,2017A,lower,HB 17-1075,Arrest Of An Offender On A Deferred Sentence,07:58.0,47:47.7,bill,
co,2017A,lower,HB 17-1076,Artificial Recharge Nontributary Aquifer Rules,07:58.1,37:48.3,bill,
co,2017A,lower,HB 17-1077,Useful Public Service Cash Fund,07:58.3,37:54.4,bill,
co,2017A,lower,HB 17-1078,Transfer Funds From Family Support Loan Program,07:58.0,37:50.1,bill,
co,2017A,lower,HB 17-1079,Continue Fees Wholesale Food Manufacture And Storage,08:23.2,37:53.3,bill,
co,2017A,lower,HB 17-1080,Requirements Durable Medical Equipment Suppliers,07:58.0,37:52.9,bill,
co,2017A,lower,HB 17-1081,Olympic Athletes Colorado In-state Tuition,07:58.1,38:18.0,bill,
co,2017A,lower,HB 17-1082,BEST Building Excellent Schools Today Act Technology Grant Funding,07:58.1,37:49.7,bill,
co,2017A,lower,HB 17-1083,Municipal Judge Advisement For Traffic Offenses,08:23.0,37:48.1,bill,
co,2017A,lower,HB 17-1084,Hotel Wine Alcohol Sales,11:03.3,43:46.5,bill,
co,2017A,lower,HB 17-1085,Women's Health Protection Act,07:58.2,37:48.5,bill,
co,2017A,lower,HB 17-1086,Abortion Pill Reversal Information Act,07:58.2,41:51.7,bill,
co,2017A,lower,HB 17-1087,Office Of Public Guardianship Pilot Program,07:57.9,37:51.5,bill,
co,2017A,lower,HB 17-1088,Voter Signature Verification & Electronic Petition Pilot,08:23.5,38:14.5,bill,
co,2017A,lower,HB 17-1089,Parent Choice In Low-performing School Districts,08:23.0,38:19.6,bill,
co,2017A,lower,HB 17-1090,Advanced Industry Investment Tax Credit Extension,08:22.7,37:47.7,bill,
co,2017A,lower,HB 17-1091,Tax Credit Employer-assisted Housing Projects,08:23.7,37:54.2,bill,
co,2017A,lower,HB 17-1092,Retail Establishment And Performing Rights,08:23.7,37:52.8,bill,
co,2017A,lower,HB 17-1093,Increase Exemption For Life Insurance Cash Value,08:23.8,37:50.4,bill,
co,2017A,lower,HB 17-1094,Telehealth Coverage Under Health Benefit Plans,08:23.5,37:50.4,bill,
co,2017A,lower,HB 17-1095,Service Of Process To Secured Dwellings,08:23.4,37:51.8,bill,
co,2017A,lower,HB 17-1096,Endowment Care Cemetery Authority,16:23.6,37:50.3,bill,
co,2017A,lower,HB 17-1097,Repeal Ammunition Magazine Prohibition,08:23.3,41:47.0,bill,
co,2017A,lower,HB 17-1098,Damages For Loss Of Use Of Rental Motor Vehicles,16:23.7,42:14.6,bill,
co,2017A,lower,HB 17-1099,No Funding Trafficking Aborted Human Body Parts,08:23.4,42:09.9,bill,
co,2017A,lower,HB 17-1100,Owner Tax Obligation For District Voter Eligibility,08:23.7,44:39.8,bill,
co,2017A,lower,HB 17-1101,Division Of Youth Corrections Monetary Incentives Award Program,16:24.0,37:50.2,bill,
co,2017A,lower,HB 17-1102,Prohibit Nuisance Exhibition Motor Vehicle Exhaust,08:23.4,37:50.8,bill,
co,2017A,lower,HB 17-1103,Sales And Use Tax Exemption For Historic Aircraft,08:23.2,37:51.4,bill,
co,2017A,lower,HB 17-1104,Exclude Olympic Medal Income From Taxable Income,11:56.3,37:49.0,bill,
co,2017A,lower,HB 17-1105,Vehicle Titling And Registration Inspection Requirements,08:23.6,37:52.0,bill,
co,2017A,lower,HB 17-1106,Extend Early Childhood Leadership Commission,11:21.3,38:17.3,bill,
co,2017A,lower,HB 17-1107,Division Of Motor Vehicles Colorado Driver's License Record Identification And Vehicle Enterprise System,16:22.5,37:51.1,bill,
co,2017A,lower,HB 17-1108,Protect Human Life At Conception,08:23.6,42:12.0,bill,
co,2017A,lower,HB 17-1109,Child Sex Assault Pattern Offense Place Of Trial,11:04.0,38:15.5,bill,
co,2017A,lower,HB 17-1110,Jurisdiction Juvenile Court Parental Responsibilities,11:03.5,38:18.8,bill,
co,2017A,lower,HB 17-1111,Dependency And Neglect Civil Protection Orders,11:21.1,37:52.6,bill,
co,2017A,lower,HB 17-1112,Immunity Unauthorized Practice Of Profession,11:04.1,44:36.4,bill,
co,2017A,lower,HB 17-1113,Allow Electronic Committee Participation During Interim,11:03.1,38:13.6,bill,
co,2017A,lower,HB 17-1114,State Treasurer's Authority To Access PERA Public Employees' Retirement Association Information,11:03.9,41:54.3,bill,
co,2017A,lower,HB 17-1115,Direct Primary Health Care Services,11:20.0,37:47.8,bill,
co,2017A,lower,HB 17-1116,Continue Low-income Household Energy Assistance,11:03.8,38:19.6,bill,
co,2017A,lower,HB 17-1117,Repeal Assessments In 9th Grade And Social Studies,11:04.3,42:15.0,bill,
co,2017A,lower,HB 17-1118,Exempt State From Daylight Saving Time,11:20.9,42:00.2,bill,
co,2017A,lower,HB 17-1119,Payment Of Workers' Compensation Benefits,11:03.2,37:51.0,bill,
co,2017A,lower,HB 17-1120,Alcohol Beverage License Higher Education Campus,11:04.3,37:48.6,bill,
co,2017A,lower,HB 17-1121,Patient Safety Act,11:04.0,37:51.6,bill,
co,2017A,lower,HB 17-1122,Gender Identification On Birth Certificates,09:21.5,37:52.8,bill,
co,2017A,lower,HB 17-1123,Extend On-premises Retail Alcohol Beverages Sales Hours,09:21.3,38:19.0,bill,
co,2017A,lower,HB 17-1124,Local Government Liable Fracking Ban Oil And Gas Moratorium,11:49.0,42:06.8,bill,
co,2017A,lower,HB 17-1125,Services In Correctional Facilities,11:49.1,37:53.5,bill,
co,2017A,lower,HB 17-1126,Medicaid Appeal Review Legal Notice Requirements,11:49.9,37:48.6,bill,
co,2017A,lower,HB 17-1127,Exempt Feminine Hygiene Products From Sales Tax,11:56.8,37:52.0,bill,
co,2017A,lower,HB 17-1128,Salary Adjustment For Lake County Officials,11:50.0,37:47.6,bill,
co,2017A,lower,HB 17-1129,Technical Issues Filing Medicaid Appeals,14:53.8,41:57.6,bill,
co,2017A,lower,HB 17-1130,Reimburse Expenses Restorative Justice Council,14:53.8,37:53.1,bill,
co,2017A,lower,HB 17-1131,Authority To Contract Administration College Opportunity Fund,14:53.9,37:52.6,bill,
co,2017A,lower,HB 17-1132,Judicial Disqualification In Civil Actions,14:54.0,37:52.9,bill,
co,2017A,lower,HB 17-1133,Repeal SOS Secretary of State Annual Report UCC Uniform Commericial Code Filing-office Rules,14:53.2,38:17.4,bill,
co,2017A,lower,HB 17-1134,Hold Colorado Government Accountable Sanctuary Jurisdictions,14:52.8,38:18.6,bill,
co,2017A,lower,HB 17-1135,Portability Background Checks Child Care Workers,14:52.9,37:49.8,bill,
co,2017A,lower,HB 17-1136,Consistent Statutes For Electronic Filing Of Taxes,16:23.2,37:53.3,bill,
co,2017A,lower,HB 17-1137,Reporting Requirements By Department Of Revenue To General Assembly,15:09.7,37:53.1,bill,
co,2017A,lower,HB 17-1138,Hate Crime Reporting By Law Enforcement,16:22.9,38:18.3,bill,
co,2017A,lower,HB 17-1139,Medicaid Provider Compliance Billing Safety Rules,16:23.2,37:47.5,bill,
co,2017A,lower,HB 17-1140,Enhance Student Support Colorado School of Mines Fee-for-service Funds,16:23.9,37:52.3,bill,
co,2017A,lower,HB 17-1141,Equal Protection From Federal Employee Personal Attack,16:23.6,42:13.7,bill,
co,2017A,lower,HB 17-1142,Electronic Court Hearing Notices,16:23.8,37:54.0,bill,
co,2017A,lower,HB 17-1143,Audits of Medicaid Client Correspondence,16:23.9,37:51.1,bill,
co,2017A,lower,HB 17-1144,Amend Capital Construction Automatic Funding Mechanism,16:24.0,37:47.7,bill,
co,2017A,lower,HB 17-1145,Amateur Winemaker Tastings Contests & Judgings,16:23.4,37:52.0,bill,
co,2017A,lower,HB 17-1146,Parents' Rights Related To Minors,16:23.3,37:49.8,bill,
co,2017A,lower,HB 17-1147,Purpose Of Community Corrections,18:15.7,37:49.8,bill,
co,2017A,lower,HB 17-1148,Registration Of Industrial Hemp Cultivators,18:16.0,37:53.8,bill,
co,2017A,lower,HB 17-1149,Army Special Forces License Plate,16:23.2,37:52.1,bill,
co,2017A,lower,HB 17-1150,No Bail For Stalking And Domestic Violence Offenders,16:22.8,37:52.7,bill,
co,2017A,lower,HB 17-1151,Electrical Assisted Bicycles Regulation Operation,37:14.3,37:50.9,bill,
co,2017A,lower,HB 17-1152,Federal Mineral Lease District Investment Authority,37:14.7,37:48.2,bill,
co,2017A,lower,HB 17-1153,Highway Congestion Mitigation,37:11.8,42:16.0,bill,
co,2017A,lower,HB 17-1154,Creation Of A Sister-state Relationship Program,37:17.5,37:53.5,bill,
co,2017A,lower,HB 17-1155,Cure Campaign Finance Reporting Deficiencies,37:13.3,37:50.4,bill,
co,2017A,lower,HB 17-1156,Prohibits Conversion Therapy Mental Health Provider,37:16.5,37:51.1,bill,
co,2017A,lower,HB 17-1157,Bank And Credit Union Reliance On A Certificate Of Trust,37:16.7,37:50.2,bill,
co,2017A,lower,HB 17-1158,Charitable Solicitations Regulation,37:13.2,38:18.5,bill,
co,2017A,lower,HB 17-1159,Remedies For Forcible Entry And Detainer,37:16.3,37:51.0,bill,
co,2017A,lower,HB 17-1160,Kindergarten Through Third Grade English Learner Reading Assessment Language,37:17.7,37:51.5,bill,
co,2017A,lower,HB 17-1161,TIF Tax Increment Financing Transparency,37:15.4,42:16.3,bill,
co,2017A,lower,HB 17-1162,Outstanding Judgments And Driver's Licenses,37:14.6,37:49.5,bill,
co,2017A,lower,HB 17-1163,Candidate Petition Filing Deadlines And Signatures,37:15.3,41:49.5,bill,
co,2017A,lower,HB 17-1164,Higher Education Review Degree Program Costs And Outcomes,37:15.4,38:18.8,bill,
co,2017A,lower,HB 17-1165,Department Of Regulatory Agencies Boards Disciplinary Action Resolution Process,37:17.2,37:47.8,bill,
co,2017A,lower,HB 17-1166,Access Between Highways And Adjoining Businesses,37:12.7,37:48.7,bill,
co,2017A,lower,HB 17-1167,Existing Businesses In Business Improvement District,37:15.3,37:51.0,bill,
co,2017A,lower,HB 17-1168,Criminal Court Procedures For Military Defendants,37:14.3,42:00.5,bill,
co,2017A,lower,HB 17-1169,Construction Defect Litigation Builder's Right To Repair,37:12.5,42:16.1,bill,
co,2017A,lower,HB 17-1170,State Housing Board Rules Eliminate Double Inspections,37:14.4,41:48.3,bill,
co,2017A,lower,HB 17-1171,Authorize New Transportation Revenue Anticipation Notes,37:14.3,38:15.2,bill,
co,2017A,lower,HB 17-1172,Penalties For Child Sex Traffickers,37:16.3,37:50.0,bill,
co,2017A,lower,HB 17-1173,Health Care Providers And Carriers Contracts,37:16.8,37:53.6,bill,
co,2017A,lower,HB 17-1174,Exempt Rural Telecommunications Local Improvement District Requirements,37:11.7,37:53.2,bill,
co,2017A,lower,HB 17-1175,Domestic Violence Awareness Barbers Cosmetologists,37:12.3,37:53.3,bill,
co,2017A,lower,HB 17-1176,PERA Public Employees' Retirement Association Retirees Employed By Rural School Districts,37:14.4,37:51.2,bill,
co,2017A,lower,HB 17-1177,Mediation For Disputes Arising Under CORA Colorado Open Records Act,37:14.8,37:47.8,bill,
co,2017A,lower,HB 17-1178,Administrative Flexibility For School Districts,37:17.4,38:20.1,bill,
co,2017A,lower,HB 17-1179,Immunity For Emergency Rescue From Locked Vehicle,37:13.8,37:50.6,bill,
co,2017A,lower,HB 17-1180,Tuition Assistance For Certificate Programs,37:13.8,37:51.7,bill,
co,2017A,lower,HB 17-1181,Required State Assessment For Ninth-grade Students,37:16.9,38:15.7,bill,
co,2017A,lower,HB 17-1182,Charter School And District Student Revenue True Up,37:12.6,42:09.8,bill,
co,2017A,lower,HB 17-1183,Mental Health Professional Disclosures Repeal Effect Clause,37:14.5,37:54.4,bill,
co,2017A,lower,HB 17-1184,Modern Technology Education In Public Schools,2/27/17 7:37,37:49.8,bill,
co,2017A,lower,HB 17-1185,Reports Of Suspected Child Abuse Or Neglect,37:12.4,37:50.9,bill,
co,2017A,lower,HB 17-1186,Health Coverage Prescription Contraceptives Supply,37:17.0,38:16.4,bill,
co,2017A,lower,HB 17-1187,Change Excess State Revenues Cap Growth Factor,37:16.8,37:52.3,bill,
co,2017A,lower,HB 17-1188,Harassment Sexual Orientation Or Disability,37:13.3,38:15.1,bill,
co,2017A,lower,HB 17-1189,Colorado Wine Development Board Term Limits,37:17.2,37:54.2,bill,
co,2017A,lower,HB 17-1190,Limited Applicability Of St. Jude's Co. Water Case,37:13.3,37:47.4,bill,
co,2017A,lower,HB 17-1191,Demographic Notes For Certain Legislative Bills,37:14.8,37:51.3,bill,
co,2017A,lower,HB 17-1192,Colorado Food Systems Advisory Council,37:12.9,37:52.4,bill,
co,2017A,lower,HB 17-1193,Small Cell Facilities Permitting And Installation,37:12.1,37:52.5,bill,
co,2017A,lower,HB 17-1194,Technical Changes For P-tech Schools,37:15.1,37:47.6,bill,
co,2017A,lower,HB 17-1195,Create State Sales Tax Exemption For Diapers,37:11.4,37:53.3,bill,
co,2017A,lower,HB 17-1196,Credit Hours Required For Barbers Cosmetologists,37:14.1,37:52.6,bill,
co,2017A,lower,HB 17-1197,Exclude Marijuana From Farm Products Definition,37:14.3,37:50.0,bill,
co,2017A,lower,HB 17-1198,Increasing Special District Board To Seven Members,37:13.1,37:49.8,bill,
co,2017A,lower,HB 17-1199,Foreclosure Sale Processes,37:12.8,42:16.4,bill,
co,2017A,lower,HB 17-1200,Update Public Benefit Corporation Requirements,37:14.2,37:51.7,bill,
co,2017A,lower,HB 17-1201,Science Technology Engineering Math Diploma Endorsement,37:17.7,37:51.2,bill,
co,2017A,lower,HB 17-1202,Plumber Qualifications Supervision,37:17.0,42:00.5,bill,
co,2017A,lower,HB 17-1203,Local Government Special Sales Tax On Retail Marijuana,37:14.8,37:52.4,bill,
co,2017A,lower,HB 17-1204,Juvenile Delinquency Record Expungement,37:16.0,37:48.4,bill,
co,2017A,lower,HB 17-1205,Motor Vehicle Total Loss Title Insurance,37:17.3,37:51.9,bill,
co,2017A,lower,HB 17-1206,Eligibility Colorado Road & Community Safety Act,37:16.0,37:48.6,bill,
co,2017A,lower,HB 17-1207,No Detention Facility Requirement Youth Ages 10-12,37:14.1,37:50.2,bill,
co,2017A,lower,HB 17-1208,Record Sealing Clarifications,37:16.1,37:53.4,bill,
co,2017A,lower,HB 17-1209,Peace Officer Status Head Of Office Prevention & Security,37:15.8,37:53.3,bill,
co,2017A,lower,HB 17-1210,School Discipline For Preschool Through 2nd Grade,39:40.2,37:47.5,bill,
co,2017A,lower,HB 17-1211,Educators Professional Development Discipline Strategies,39:16.7,38:19.1,bill,
co,2017A,lower,HB 17-1212,Colorado Aviation Special License Plate,39:42.4,37:49.9,bill,
co,2017A,lower,HB 17-1213,Transfers Of Automobile Titles Upon Death,39:17.0,37:50.7,bill,
co,2017A,lower,HB 17-1214,Encourage Employee Ownership Of Existing Small Business,39:40.8,38:20.2,bill,
co,2017A,lower,HB 17-1215,Mental Health Support For Peace Officers,39:38.9,37:47.4,bill,
co,2017A,lower,HB 17-1216,Sales And Use Tax Simplification Task Force,39:17.8,37:50.7,bill,
co,2017A,lower,HB 17-1217,State Historical Society Governance,39:16.0,37:48.8,bill,
co,2017A,lower,HB 17-1218,Share Financial Institution Information Other Regulators,45:35.4,37:53.2,bill,
co,2017A,lower,HB 17-1219,Extend Colorado Water Conservation Board Fallowing And Leasing Pilot Program,45:35.7,37:47.2,bill,
co,2017A,lower,HB 17-1220,Prevent Marijuana Diversion To Illegal Market,45:33.5,37:54.1,bill,
co,2017A,lower,HB 17-1221,Grey And Black Market Marijuana Enforcement Efforts,45:34.1,37:49.0,bill,
co,2017A,lower,HB 17-1222,Create Family Caregiver Support Fund Tax Check-off,31:49.2,37:52.7,bill,
co,2017A,lower,HB 17-1223,OSA Office of the State Auditor Fraud Hotline,31:51.8,37:50.5,bill,
