state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
fl,2017,lower,HB 3487,Family First - All Pro Dad's Fatherhood Involvement Literacy Campaign,59:32.4,03:17.2,bill,
fl,2017,lower,HB 3489,Florida High-Demand Career Act,59:25.2,03:21.4,bill,
fl,2017,lower,HB 3491,Gracepoint Mental Health - Crisis Stabilization Units,59:30.0,03:08.7,bill,
fl,2017,lower,HB 3493,Hillsborough Community College Apprenticeship Academy,59:28.9,03:11.0,bill,
fl,2017,lower,HB 3495,Advanced Training of Pediatric Child Abuse Specialists,59:28.2,03:16.8,bill,
fl,2017,lower,HB 3497,Hillsborough Community College Deferred Maintenance,59:30.1,03:10.2,bill,
fl,2017,lower,HB 3499,Camelot Community Care - Adoption Support Services,59:30.5,03:07.3,bill,
fl,2017,lower,HB 35,Well Stimulation Treatments,13:57.8,02:53.0,bill,
fl,2017,lower,HB 3501,House of Hope - Behavioral Health Services and Operational Supplies,59:22.9,02:56.5,bill,
fl,2017,lower,HB 3503,Lift Ev’ry Voice and Sing Park,59:17.9,03:14.5,bill,
fl,2017,lower,HB 3505,CEDIA Violence Prevention & Economic Development Project,59:28.8,02:56.4,bill,
fl,2017,lower,HB 3507,Statewide High-Quality Elevation Data,59:33.1,03:05.1,bill,
fl,2017,lower,HB 3509,No One Left Behind - Veterans Initiative,59:18.9,03:03.5,bill,
fl,2017,lower,HB 351,Pub. Rec. and Meetings/Postsecondary Education Executive Search,14:05.9,07:15.7,bill,
fl,2017,lower,HB 3511,Hillsborough County Brooker Creek Watershed Study,59:21.0,02:54.0,bill,
fl,2017,lower,HB 3513,Institute for Commercialization of Public Research / Florida Technology Seed Capital Fund,59:21.0,03:10.2,bill,
fl,2017,lower,HB 3515,LaBelle Zone J Septic Tank Conversion to Central Water,59:20.6,03:17.6,bill,
fl,2017,lower,HB 3517,LaBelle Water Transmission Loop Project,59:28.3,03:13.6,bill,
fl,2017,lower,HB 3519,Lakeview Center - Adult Diversion Program in Escambia County,59:30.7,02:53.2,bill,
fl,2017,lower,HB 3521,LaunchCode Tampa - Technology Job Training and Placement,59:30.3,03:02.4,bill,
fl,2017,lower,HB 3523,TEC Garage - Tech Business Incubator,59:28.5,03:01.1,bill,
fl,2017,lower,HB 3525,Drug Free America – Marijuana Abuse Prevention Outreach Program,59:34.9,03:05.2,bill,
fl,2017,lower,HB 3527,"Little Havana Activities & Nutrition Centers of Dade County, Inc. - Adult Day Care",59:21.5,03:14.7,bill,
fl,2017,lower,HB 3529,"Little Havana Activities & Nutrition Centers of Dade County, Inc. - Home Health Care Program",59:22.2,03:07.0,bill,
fl,2017,lower,HB 353,Local Government Participation in Florida Retirement System,14:02.8,07:20.6,bill,
fl,2017,lower,HB 3531,Bitner Plante ALS Clinic Initiative of Florida,59:33.2,03:08.4,bill,
fl,2017,lower,HB 3533,Advanced Manufacturing Initiative at USF,59:25.2,03:08.8,bill,
fl,2017,lower,HB 3535,STEM College Prep Program for At-Promise Girls,59:34.2,02:56.3,bill,
fl,2017,lower,HB 3537,"Jesus Christ Arch Angels Liberty Square Sports, Education & Wellness Program",59:18.1,03:13.5,bill,
fl,2017,lower,HB 3539,"Employment and Income Verification Services, Child Support Enforcement",59:32.8,02:53.9,bill,
fl,2017,lower,HB 3541,Employment and Income Verification Services,59:22.8,03:12.4,bill,
fl,2017,lower,HB 3543,The Monroe Association for ReMARCable Citizens - Supported Employment,59:24.9,03:06.1,bill,
fl,2017,lower,HB 3545,Florida Atlantic University - College of Science and Engineering Building Renovations,59:24.3,03:16.1,bill,
fl,2017,lower,HB 3547,State University System - Retrofit Strategic Investment B,59:20.4,02:59.9,bill,
fl,2017,lower,HB 3549,"Holley by the Sea Camden Drive Outfall Improvements, Phase 2",59:28.4,02:52.1,bill,
fl,2017,lower,HB 355,Emergency Scenes,14:01.0,57:10.8,bill,
fl,2017,lower,HB 3551,"Citizens Moving Forward, Inc.",59:18.0,03:19.7,bill,
fl,2017,lower,HB 3553,Florida Atlantic University Medical Building Phase 1,59:28.2,02:51.4,bill,
fl,2017,lower,HB 3555,DeSoto County Jail Land Acquisition,59:31.0,03:11.7,bill,
fl,2017,lower,HB 3557,Historic Wauchula City Hall - Auditorium Restoration,59:23.8,03:17.8,bill,
fl,2017,lower,HB 3559,Additional Walkway Cover Hardee Jr.-Hilltop Elementary School,59:28.5,01:35.1,bill,
fl,2017,lower,HB 3561,Accelerate Schedule to Remodel Wauchula Elementary School,59:33.2,03:21.0,bill,
fl,2017,lower,HB 3563,Smith Brown Community Center in DeSoto County,59:25.0,03:21.5,bill,
fl,2017,lower,HB 3565,DeSoto County Public Safety Building,59:25.6,02:56.5,bill,
fl,2017,lower,HB 3567,Pasco County Debris Removal,59:21.4,03:03.0,bill,
fl,2017,lower,HB 3569,Pasco County Culvert Reconditioning,59:18.0,02:48.4,bill,
fl,2017,lower,HB 357,Self-Service Storage Facilities,14:01.9,57:02.5,bill,
fl,2017,lower,HB 3571,Clinton Avenue Intersection Realignment Study – Pasco,59:23.9,02:58.8,bill,
fl,2017,lower,HB 3573,Interstate 75 & Overpass Road Interchange,59:34.8,02:48.3,bill,
fl,2017,lower,HB 3575,PTSD Law Enforcement Pilot Program,59:28.3,02:49.2,bill,
fl,2017,lower,HB 3577,Forensic Training Center,59:32.1,02:58.3,bill,
fl,2017,lower,HB 3579,Habilitation Center for the Handicapped - Adults with Disabilities Program,59:20.5,02:54.1,bill,
fl,2017,lower,HB 3581,The Centers - Family Intensive Treatment -FIT- Team,59:32.9,02:41.7,bill,
fl,2017,lower,HB 3583,Kick Start,59:35.2,02:53.5,bill,
fl,2017,lower,HB 3585,Fostering Education Initiative,59:33.0,02:46.7,bill,
fl,2017,lower,HB 3587,Training Facility for People Who are Blind and Visually Impaired in Pasco County,59:24.3,02:55.3,bill,
fl,2017,lower,HB 3589,Citrus Grove Road,59:20.5,02:47.0,bill,
fl,2017,lower,HB 359,Regulation of Insurance Companies,14:01.5,02:55.6,bill,
fl,2017,lower,HB 3591,Lifestream Behavioral Center - Crisis Stabilization Units,59:30.1,03:21.0,bill,
fl,2017,lower,HB 3593,Palm Beach State College - Application Coding Program,59:19.6,03:04.5,bill,
fl,2017,lower,HB 3595,Palm Beach County Pine Glades Natural Area Habitat Restoration Project,59:27.7,02:54.8,bill,
fl,2017,lower,HB 3597,Palm Beach County Loxahatchee Slough/Hungryland Slough Study,59:35.1,03:08.8,bill,
fl,2017,lower,HB 3599,Haitian American Community,59:35.4,03:04.2,bill,
fl,2017,lower,HB 3601,"Town of Howey-in-the-Hills, WTP #1 Water Quality Upgrades",59:25.8,03:21.6,bill,
fl,2017,lower,HB 3603,Flagler County Beach Restoration and Protection Project,59:24.8,03:07.3,bill,
fl,2017,lower,HB 3605,New Horizons Day Treatment Center,59:19.0,03:04.6,bill,
fl,2017,lower,HB 3607,"Just An Accident Stop-Hit and Runs, Inc.",59:29.2,03:08.6,bill,
fl,2017,lower,HB 3609,Urban Health and Wellness Group - UrHealth Medical Center,59:20.9,03:05.7,bill,
fl,2017,lower,HB 361,Bail Bonds,14:00.6,02:53.0,bill,
fl,2017,lower,HB 3611,"Hosanna Community Foundation - Youth Achievement Coalition, Services to At-Risk Youth",59:20.4,02:52.7,bill,
fl,2017,lower,HB 3613,Children’s Home Society - CaseAIM to Enhancement of Child Welfare Case Management,59:18.5,03:10.8,bill,
fl,2017,lower,HB 3615,Orlando Science Center,59:27.4,02:57.1,bill,
fl,2017,lower,HB 3617,IDignity,59:17.7,03:05.5,bill,
fl,2017,lower,HB 3619,UCF Restores - PTSD Clinic for Florida Veterans and First Responders,59:31.8,03:15.9,bill,
fl,2017,lower,HB 3621,Howell Branch Preserve,59:26.6,03:14.4,bill,
fl,2017,lower,HB 3623,Autonomous Vehicle Deployment Initiative,59:19.9,03:19.7,bill,
fl,2017,lower,HB 3625,University of Florida: Florida Applied Research in Engineering,59:28.4,03:20.4,bill,
fl,2017,lower,HB 3627,Florida Emergency Medicine Foundation - Education Clearinghouse for Emergency Medical Services,59:31.9,03:12.0,bill,
fl,2017,lower,HB 3629,"Removing the Barriers Initiative - Stirring the Waters, Aquatic Services for the Developmentally Disabled",59:17.8,03:02.0,bill,
fl,2017,lower,HB 363,Temporary Care of a Child,14:02.9,07:10.3,bill,
fl,2017,lower,HB 3631,Civic Center/Town Hall Rehab - Town of Zolfo Springs,59:20.3,03:09.2,bill,
fl,2017,lower,HB 3633,Joint Agency In-Water Strike Force -JAWS- at FSU,59:22.9,03:21.4,bill,
fl,2017,lower,HB 3635,Poston Drive Roadway Improvements,59:27.8,02:58.7,bill,
fl,2017,lower,HB 3637,Clermont West Lake Stormwater,59:25.2,02:55.7,bill,
fl,2017,lower,HB 3639,Cape Coral Northeast Irrigation Reservoir Land Acquisition,59:29.2,03:20.2,bill,
fl,2017,lower,HB 3641,Southwest Florida Military Museum & Library,59:27.2,03:20.3,bill,
fl,2017,lower,HB 3643,Florida Keys Community College Public Education Capital Outlay (PECO) Revision,59:33.2,03:05.5,bill,
fl,2017,lower,HB 3645,Dade City Dade Oaks Stormwater Retention Pond,59:23.4,03:08.1,bill,
fl,2017,lower,HB 3647,Dade City Stormwater Retrofit,59:26.2,03:17.8,bill,
fl,2017,lower,HB 3649,Zephyrhills Municipal Airport Terminal Expansion,59:27.5,02:59.7,bill,
fl,2017,lower,HB 365,Legislative Reauthorization of Agency Rulemaking Authority,14:05.2,03:11.3,bill,
fl,2017,lower,HB 3651,Alternative Education Development Program - Alternative Placement in Lieu of Expulsion in North-Central Lake County,59:35.0,03:06.9,bill,
fl,2017,lower,HB 3653,Security Funding for Jewish Day Schools,59:32.5,03:11.1,bill,
fl,2017,lower,HB 3655,Florida Memorial University - Cyber Warrior and Engineering Center of Excellence,59:28.0,03:19.5,bill,
fl,2017,lower,HB 3657,Criminal Justice Reform Task Force,59:33.9,02:54.6,bill,
fl,2017,lower,HB 3659,West Miami Potable Phase I,59:18.9,03:08.9,bill,
fl,2017,lower,HB 3661,Apalachicola SRF Loan Satisfaction,59:21.3,03:16.7,bill,
fl,2017,lower,HB 3663,TBARTA Moving The Region Forward,59:19.7,03:12.2,bill,
fl,2017,lower,HB 3665,New Tampa Cultural Center and Emergency Center,59:26.5,03:18.9,bill,
fl,2017,lower,HB 3667,University of South Florida - Interdisciplinary Science Teaching & Research Facility,59:20.9,03:17.5,bill,
fl,2017,lower,HB 3669,BayCare Behavioral Health – Veteran Intervention Program,59:31.5,03:07.5,bill,
fl,2017,lower,HB 367,Prearrest Diversion Programs,14:01.3,07:19.1,bill,
fl,2017,lower,HB 3671,Johns Hopkins All Children's Hospital Patient Academics Program,59:18.6,03:13.3,bill,
fl,2017,lower,HB 3673,Twin Rivers Golf Course,59:30.6,03:03.3,bill,
fl,2017,lower,HB 3675,Family Preservation Services of Florida - Children's Community Action Treatment (CAT) of the Treasure Coast,59:31.7,03:06.1,bill,
fl,2017,lower,HB 3677,Maternal Addiction Treatment Program at Memorial Regional Hospital,59:32.9,03:00.3,bill,
fl,2017,lower,HB 3679,Northwest Jacksonville YMCA Center,59:30.2,03:17.9,bill,
fl,2017,lower,HB 3681,City of Crystal River Joint Use Emergency Operations Center Facility,59:21.7,02:57.8,bill,
fl,2017,lower,HB 3683,Northwest Florida State College Renovation/Remodeling of Building 310,59:30.1,03:06.1,bill,
fl,2017,lower,HB 3685,Northwest Florida State College Airframe & Powerplant (A&P) Mechanic Program Building,59:22.9,03:13.3,bill,
fl,2017,lower,HB 3687,"Reichert House Science, Technology, Engineering, Art and Math Academy Program",59:31.3,03:18.9,bill,
fl,2017,lower,HB 3689,Broward County Juvenile Assessment Center Security Funding,59:31.4,03:11.6,bill,
fl,2017,lower,HB 369,Pub. Rec./Civil Citation and Prearrest Diversion Programs/Criminal History Records,14:03.3,02:44.1,bill,
fl,2017,lower,HB 3691,"Bomb Squad Rapid Response Vehicle Sheriff’s Foundation of Broward County, Inc.",59:25.8,03:11.3,bill,
fl,2017,lower,HB 3693,Project Be Strong,59:33.4,02:55.2,bill,
fl,2017,lower,HB 3695,Lotus House Education and Employment Program for High Special Needs Homeless Women and Youth,59:23.5,03:14.1,bill,
fl,2017,lower,HB 3697,Continuing Funding of the Math Emporium at Lake-Sumter State College,59:20.2,03:10.5,bill,
fl,2017,lower,HB 3699,Mass Casualty Incidents and Disease Outbreak Emergencies Hospital and Trauma Center Relief Fund,59:35.6,03:15.1,bill,
fl,2017,lower,HB 37,Law Enforcement Certification,14:04.6,02:58.4,bill,
fl,2017,lower,HB 3701,"Titusville's 1,100-Acre Stormwater Treatment Train",59:21.2,02:55.7,bill,
fl,2017,lower,HB 3703,Teen-Tech Training Program,59:31.1,02:55.0,bill,
fl,2017,lower,HB 3705,ReImagine Gall Boulevard - Zephyrhills,59:30.0,03:09.2,bill,
fl,2017,lower,HB 3707,Cape Canaveral Lighthouse Keepers' Cottages Reconstruction,59:28.0,02:52.7,bill,
fl,2017,lower,HB 3709,Historic Cocoa Village Playhouse - R.M. Rembert Building,59:19.9,03:07.4,bill,
fl,2017,lower,HB 371,Assistive Technology Devices,14:02.1,57:01.3,bill,
fl,2017,lower,HB 3711,Disproportionate Share Hospital Allocation to Free Standing Children's Hospitals - Nemours Children’s Hospital,59:31.5,02:53.6,bill,
fl,2017,lower,HB 3713,Pepin Academies Support Services - Center for Unique Abilities,59:21.4,03:06.6,bill,
fl,2017,lower,HB 3715,Ocoee and Windermere Water Initiative,59:29.4,03:18.8,bill,
fl,2017,lower,HB 3717,South Apopka Well Water Conversion,59:25.5,03:19.6,bill,
fl,2017,lower,HB 3719,Whole Child Leon - Pediatric Behavioral Health Navigator,59:18.0,03:20.7,bill,
fl,2017,lower,HB 3721,Scalability of CHAMPIONS,59:27.6,03:14.3,bill,
fl,2017,lower,HB 3723,Expansion and Sustainability of CHAMPIONS,59:31.2,03:00.0,bill,
fl,2017,lower,HB 3725,"Orchard Pond Greenway Trail, Phase II",59:26.7,03:20.2,bill,
fl,2017,lower,HB 3727,Stacey Webb Arts Foundation,59:27.0,03:01.4,bill,
fl,2017,lower,HB 3729,Agency for State Technology Microsoft Licensing Audit/Shortfall Products,59:28.8,02:57.9,bill,
fl,2017,lower,HB 373,Education,14:03.3,02:43.6,bill,
fl,2017,lower,HB 3731,Leon County Centerville Trace Septic to Sewer,59:30.9,02:53.7,bill,
fl,2017,lower,HB 3733,Florida Youth Leadership Forum,59:23.1,03:08.4,bill,
fl,2017,lower,HB 3735,Entrepreneurial Excellence Program,59:20.3,03:21.1,bill,
fl,2017,lower,HB 3737,Leon County Fords Arms Restoration,59:33.3,02:54.8,bill,
fl,2017,lower,HB 3739,Woodville Sewer - Phase 2,59:34.6,02:53.8,bill,
fl,2017,lower,HB 3741,North Bay Village Boardwalk & Economic Revitalization Project,59:29.2,03:19.8,bill,
fl,2017,lower,HB 3743,Pilot Online Adult Education Program for State Library System - Smart Horizons Career Online High School,59:20.8,03:07.3,bill,
fl,2017,lower,HB 3745,Broward County Emergency Operations Center Generator,59:21.8,03:00.0,bill,
fl,2017,lower,HB 3747,JAFCO Children's Ability Center Respite Program,59:28.0,03:15.4,bill,
fl,2017,lower,HB 3749,Pasco-Hernando State College Remodel of West Campus Buildings A through E with Addition and Chiller Plant Expansion,59:23.8,03:16.2,bill,
fl,2017,lower,HB 375,Patient Safety Culture Surveys,14:00.9,02:42.7,bill,
fl,2017,lower,HB 3751,Pasco County Homeless Navigation Center,59:31.9,03:10.3,bill,
fl,2017,lower,HB 3753,"Specialized Treatment, Education and Prevention Services -STEPS - Residential Treatment Services for Women",59:21.8,03:03.8,bill,
fl,2017,lower,HB 3755,Devereux Advanced Behavioral Health Florida - Support Services for Individuals with Developmental Disabilities,59:19.4,03:14.3,bill,
fl,2017,lower,HB 3757,Rural STEM Education Matching Grant Program,59:17.0,03:15.3,bill,
fl,2017,lower,HB 3759,University of Florida - Institute of Food and Agricultural Sciences - Tropical Research and Education Center,59:21.5,03:16.4,bill,
fl,2017,lower,HB 3761,Hospice Foundation of America - Improving Communication and Knowledge Around Advance Care Planning and End-of-Life,59:22.8,02:55.4,bill,
fl,2017,lower,HB 3763,Nancy J. Cotterman Center's State Attorney Liaison Program,59:23.5,03:04.3,bill,
fl,2017,lower,HB 3765,"Miami International Agriculture, Horse and Cattle Show",59:21.6,02:59.5,bill,
fl,2017,lower,HB 3767,Florida Residential Citrus Canker Litigation Judgments,59:22.3,02:54.2,bill,
fl,2017,lower,HB 3769,University of Miami Miller School of Medicine - Florida Stroke Registry,59:24.0,03:14.1,bill,
fl,2017,lower,HB 377,Limitations on Actions other than for the Recovery of Real Property,14:00.7,56:57.1,bill,
fl,2017,lower,HB 3771,OLF Site X Phase II Construction,59:19.8,03:18.8,bill,
fl,2017,lower,HB 3773,Beulah Interchange at I-10 & Infrastructure,59:24.1,03:11.6,bill,
fl,2017,lower,HB 3775,General Bernardo de Galvez Monument Project,59:34.8,02:59.2,bill,
fl,2017,lower,HB 3777,Muscogee Road Freight Corridor Improvements - Escambia,59:24.4,03:15.5,bill,
fl,2017,lower,HB 3779,Winter Haven Florida Citrus Building -Nora Mayo Hall - Land Acquisition,59:30.9,03:01.9,bill,
fl,2017,lower,HB 3781,Brevard Adults with Disabilities Program,59:34.0,03:01.2,bill,
fl,2017,lower,HB 3783,Community Based Care Lead Agency of Central Florida - Core Service Funds for Increase of Caseloads,59:35.0,03:03.8,bill,
fl,2017,lower,HB 3785,Florida International University - Hazardous Substance Mitigation,59:24.1,03:05.7,bill,
fl,2017,lower,HB 3787,Florida International University Population Health Science Research Collaborative,59:30.1,03:13.7,bill,
fl,2017,lower,HB 3789,Dental Lifeline Network - Donated Dental Services Program,59:29.3,02:59.1,bill,
fl,2017,lower,HB 379,Underground Facilities,14:02.8,57:07.0,bill,
fl,2017,lower,HB 3791,Flagler Hospital Sole Community Medicaid Rate Enhancement,59:30.9,03:05.1,bill,
fl,2017,lower,HB 3793,University of Florida: St. Augustine Historic Building Roof Replacements,59:32.7,03:11.7,bill,
fl,2017,lower,HB 3795,University of North Florida Highly-Effective Teacher Grant,59:34.8,02:54.2,bill,
fl,2017,lower,HB 3797,St. Augustine Lighthouse and Maritime Museum,59:21.7,03:11.8,bill,
fl,2017,lower,HB 3799,FloridaMakes,59:25.4,03:19.6,bill,
fl,2017,lower,HB 3801,Osborne Reef Tire Removal Project,59:33.4,02:59.4,bill,
fl,2017,lower,HB 3803,C-51 Reservoir Phase I,59:33.6,03:20.4,bill,
fl,2017,lower,HB 3805,Coral Disease Water Quality Monitoring Program,59:30.8,03:20.4,bill,
fl,2017,lower,HB 3807,VoIP Telephony Equipment Infrastructure,59:22.1,02:52.8,bill,
fl,2017,lower,HB 3809,Westside Maintenance Facility Hardening,59:23.3,02:57.5,bill,
fl,2017,lower,HB 381,Pub. Rec./Homelessness Surveys and Databases,14:03.4,07:15.8,bill,
fl,2017,lower,HB 3811,Margate Lemon Tree Lake Water Quality Improvement Project,59:35.4,03:08.2,bill,
fl,2017,lower,HB 3813,Margate Sewer Piping Rehabilitation Phase II,59:26.9,03:01.7,bill,
fl,2017,lower,HB 3815,Coconut Creek Stormwater Drainage Improvement Project,59:18.6,03:11.5,bill,
fl,2017,lower,HB 3817,Parkland Roadway Stabilization,59:32.2,03:16.8,bill,
fl,2017,lower,HB 3819,Coconut Creek Sewer Manhole Rehabilitation Project,59:28.8,02:52.8,bill,
fl,2017,lower,HB 3821,Coconut Creek Lift Station Rehabilitation Project,59:33.3,03:12.8,bill,
fl,2017,lower,HB 3823,Coconut Creek Sewer Pipe Rehabilitation Project,59:33.2,03:09.7,bill,
fl,2017,lower,HB 3825,Parkland Library Master Plan Expansion,59:33.3,03:01.6,bill,
fl,2017,lower,HB 3827,Communities In Schools of Florida,59:18.1,03:18.6,bill,
fl,2017,lower,HB 3829,Citrus County Suncoast Parkway II Reclaim Water Main Project,59:25.5,03:13.1,bill,
fl,2017,lower,HB 383,Pub. Rec./Former Firefighters Personal Identifying Information,14:01.5,07:12.1,bill,
fl,2017,lower,HB 3831,Driverless Transportation Shuttle Program,59:25.0,03:20.1,bill,
fl,2017,lower,HB 3833,City of Fort Walton Beach - Stormwater Improvements on Highland Drive NW & Silva Drive NW,59:20.0,03:03.4,bill,
fl,2017,lower,HB 3835,Okaloosa County Port Dixie Stormwater Retrofit,59:25.1,02:53.6,bill,
fl,2017,lower,HB 3837,Mary Esther Utility System Expansion and Upgrade,59:33.8,03:00.7,bill,
fl,2017,lower,HB 3839,Okaloosa County West County Stormwater Retrofit,59:27.1,03:17.9,bill,
fl,2017,lower,HB 3841,Niceville Public Landing and Bayou Restoration Access Facility,59:33.6,55:51.7,bill,
fl,2017,lower,HB 3843,Okaloosa County/Eglin/Niceville Reclaim Water Project,59:26.4,55:48.7,bill,
fl,2017,lower,HB 3845,Choctawhatchee Bay Estuary Program,59:21.1,55:44.3,bill,
fl,2017,lower,HB 3847,Bridgeway Center – Emergency Mobile Access Team,59:33.8,55:43.8,bill,
fl,2017,lower,HB 3849,Okaloosa County Historical Museum Cooperative,59:24.8,55:51.4,bill,
fl,2017,lower,HB 385,Consumer Credit,14:05.8,02:57.0,bill,
fl,2017,lower,HB 3851,Historic Gulfview Hotel Restoration,59:32.0,55:36.8,bill,
fl,2017,lower,HB 3853,City of Fort Walton Beach Stormwater Improvements on First Street SW & Fourth Avenue SW,59:33.8,55:47.1,bill,
fl,2017,lower,HB 3855,Town of Cinco Bayou Glenwood Park Stream Restoration,59:34.2,55:39.6,bill,
fl,2017,lower,HB 3857,Florida Alliance of Boys and Girls Club Youth Programs,59:22.2,55:51.7,bill,
fl,2017,lower,HB 3859,Port of Fernandina- Multipurpose Dock Crane and Warehouse,59:29.4,55:48.9,bill,
fl,2017,lower,HB 3861,Fernandina Beach North Fletcher Basin Area Stormwater Treatment,59:31.6,55:46.1,bill,
fl,2017,lower,HB 3863,Sunny Isles Beach Complete Streets Project,59:19.0,55:44.7,bill,
fl,2017,lower,HB 3865,City of Sunny Isles Beach Senior Center and Auditorium,59:23.9,55:41.4,bill,
fl,2017,lower,HB 3867,Pasco County Scenic Drive Culvert/Ditch Expansion,59:26.6,03:04.2,bill,
fl,2017,lower,HB 3869,Pasco County Sea Pines Flooding Abatement,59:33.4,03:00.0,bill,
fl,2017,lower,HB 387,Florida Criminal Justice Reform Task Force,14:03.4,07:05.8,bill,
fl,2017,lower,HB 3871,Pasco County Holiday Hill Subdivision Drainage Improvement and Land Acquisition,59:22.8,03:21.3,bill,
fl,2017,lower,HB 3873,Pasco County Ironbark Flood Abatement Alternative and Land Acquisition,59:26.0,03:21.0,bill,
fl,2017,lower,HB 3875,Pasco County Timber Oaks Regional Golf Course Land Acquisition and Ponds Construction,59:24.6,03:05.7,bill,
fl,2017,lower,HB 3877,Pasco County Gulfview/Salt Springs Culvert Expansion,59:23.7,03:08.2,bill,
fl,2017,lower,HB 3879,Next Generation Agricultural Education: Student,59:33.0,03:05.0,bill,
fl,2017,lower,HB 3881,Port Richey Alternative Outfall,59:35.3,03:12.4,bill,
fl,2017,lower,HB 3883,St. John Bosco Clinic,59:33.1,03:04.6,bill,
fl,2017,lower,HB 3885,Suncoast Program of All-inclusive Care for the Elderly (PACE) Capital Project,59:29.9,03:18.2,bill,
fl,2017,lower,HB 3887,The Arc Tampa Bay's Solar Energy Initiative,59:21.7,02:52.5,bill,
fl,2017,lower,HB 3889,Expansion of Union Academy Neighborhood Center,59:28.7,03:09.3,bill,
fl,2017,lower,HB 389,Building Safety,14:04.5,03:17.9,bill,
fl,2017,lower,HB 3891,National Cyber Partnership - Cyber Training for Veterans,59:24.4,03:21.5,bill,
fl,2017,lower,HB 3893,Memorial Causeway Busway Project - Pinellas,59:28.7,03:21.4,bill,
fl,2017,lower,HB 3895,Purchase of Artifacts from the Armed Forces Military Museum,59:34.1,03:07.6,bill,
fl,2017,lower,HB 3897,Directions for Living - Baby Community Action Treatment (CAT) Team - Behavioral Health Services for Parents of Young Children,59:32.3,03:15.5,bill,
fl,2017,lower,HB 3899,"Orlando-Orange County Starbase Mentoring and Science, Technology, Engineering and Mathematics -STEM- Academy",59:30.9,03:03.8,bill,
fl,2017,lower,HB 39,Autism Awareness Training for Law Enforcement Officers,13:57.9,03:07.6,bill,
fl,2017,lower,HB 3901,Florida High-Risk Delinquent & Dependent Youth Educational Research Project at FSU,59:34.6,02:58.6,bill,
fl,2017,lower,HB 3903,Central Florida Urban League Educational Enrichment Program,59:29.4,03:14.7,bill,
fl,2017,lower,HB 3905,New Horizons: School-Based Prevention Services,59:25.9,03:18.4,bill,
fl,2017,lower,HB 3907,MOB-WOB - Technology and Innovation Startup Initiative,59:21.0,03:20.7,bill,
fl,2017,lower,HB 3909,National Entrepreneur Center,59:20.9,03:20.3,bill,
fl,2017,lower,HB 3911,Special Needs Accessible Baseball Fields,59:25.9,03:09.7,bill,
fl,2017,lower,HB 3913,Lastinger Center - Math Nation at UF,59:32.8,03:07.7,bill,
fl,2017,lower,HB 3915,Lastinger Center - Algebra Nation at UF,59:27.9,03:00.2,bill,
fl,2017,lower,HB 3917,Florida China Association,59:19.7,03:06.4,bill,
fl,2017,lower,HB 3919,The Bluffs Pensacola Bridge Project,59:28.4,03:15.5,bill,
fl,2017,lower,HB 3921,American Marine University,59:17.2,03:12.6,bill,
fl,2017,lower,HB 3923,Central Florida Multi-Jurisdiction Law Enforcement Training Facility,59:29.3,03:11.1,bill,
fl,2017,lower,HB 3925,City of Apopka Asbestos-Cement Potable Water Main Replacement,59:24.6,03:12.9,bill,
fl,2017,lower,HB 3927,Junior Achievement Workforce Readiness Programs Expansion,59:20.7,03:01.8,bill,
fl,2017,lower,HB 3929,PALM BAY – Restoring a Historic Pier & Shoreline in a High-Tech Corridor,59:33.5,03:15.6,bill,
fl,2017,lower,HB 393,Compensation of Victims of Wrongful Incarceration,14:01.8,07:19.5,bill,
fl,2017,lower,HB 3931,City of Neptune Beach- 400 and 500 Block Water Improvements,59:26.8,03:01.8,bill,
fl,2017,lower,HB 3933,City of Neptune Beach- Florida Boulevard Stormwater Culvert Improvements,59:30.8,03:01.8,bill,
fl,2017,lower,HB 3935,Pompano Beach Innovation District Stormwater Facilities Design,59:22.9,02:59.7,bill,
fl,2017,lower,HB 3937,Dixie Highway Roadway Improvements - Broward,59:34.2,03:04.8,bill,
fl,2017,lower,HB 3939,Pompano Beach Water Treatment Plant Electrical System Replacement,59:28.7,03:18.9,bill,
fl,2017,lower,HB 3941,Florida FIRST Robotics Team Grant at UCF,59:28.1,03:03.9,bill,
fl,2017,lower,HB 3943,Margate Blount Archaeological Site,59:19.4,03:13.3,bill,
fl,2017,lower,HB 3945,Oakland Wastewater Collection System,59:28.1,02:54.8,bill,
fl,2017,lower,HB 3947,Pompey Park Community Center Expansion,59:30.7,03:03.6,bill,
fl,2017,lower,HB 3949,Mangrove Park Water Quality and Access Improvements,59:26.5,03:09.0,bill,
fl,2017,lower,HB 395,Arrest Booking Photographs,14:06.2,02:58.8,bill,
fl,2017,lower,HB 3951,The Center for Advanced Manufacturing and Innovative Design at Florida Institute of Technology (CAMID),59:30.0,03:17.1,bill,
fl,2017,lower,HB 3953,Okaloosa County Bob Sikes Industrial Park WRF Effluent Disposal Expansion,59:28.7,03:08.9,bill,
fl,2017,lower,HB 3955,Okaloosa County Bob Sikes Industrial Park Pump Station and Force Main Improvements,59:25.1,03:03.9,bill,
fl,2017,lower,HB 3957,American Marine University,59:30.6,03:18.0,bill,
fl,2017,lower,HB 3959,Happy Workers Learning Center Rehab/Restoration,59:32.4,03:06.3,bill,
fl,2017,lower,HB 3961,RISE Summer Math Academy - Lake County Schools with Lake-Sumter State College,59:26.9,02:55.2,bill,
